geoid,NAME,Year,Population,geo_type
5001707600,"Braintree town, Orange County, Vermont",2020,1207,town
5002107750,"Brandon town, Rutland County, Vermont",1791,637,town
5002107750,"Brandon town, Rutland County, Vermont",1800,1076,town
5002107750,"Brandon town, Rutland County, Vermont",1810,1375,town
5002107750,"Brandon town, Rutland County, Vermont",1820,1495,town
5002107750,"Brandon town, Rutland County, Vermont",1830,1940,town
5002107750,"Brandon town, Rutland County, Vermont",1840,2194,town
5002107750,"Brandon town, Rutland County, Vermont",1850,2835,town
5002107750,"Brandon town, Rutland County, Vermont",1860,3077,town
5002107750,"Brandon town, Rutland County, Vermont",1870,3571,town
5002107750,"Brandon town, Rutland County, Vermont",1880,3280,town
5002107750,"Brandon town, Rutland County, Vermont",1890,3310,town
5002107750,"Brandon town, Rutland County, Vermont",1900,2759,town
5002107750,"Brandon town, Rutland County, Vermont",1910,2712,town
5002107750,"Brandon town, Rutland County, Vermont",1920,2874,town
5002107750,"Brandon town, Rutland County, Vermont",1930,2891,town
5002107750,"Brandon town, Rutland County, Vermont",1940,2979,town
5002107750,"Brandon town, Rutland County, Vermont",1950,3304,town
5002107750,"Brandon town, Rutland County, Vermont",1960,3329,town
5002107750,"Brandon town, Rutland County, Vermont",1970,3697,town
5002107750,"Brandon town, Rutland County, Vermont",1980,4194,town
5002107750,"Brandon town, Rutland County, Vermont",1990,4223,town
5002107750,"Brandon town, Rutland County, Vermont",2000,3917,town
5002107750,"Brandon town, Rutland County, Vermont",2010,3966,town
5002107750,"Brandon town, Rutland County, Vermont",2020,4129,town
5002507900,"Brattleboro town, Windham County, Vermont",1791,1589,town
5002507900,"Brattleboro town, Windham County, Vermont",1800,1867,town
5002507900,"Brattleboro town, Windham County, Vermont",1810,1891,town
5002507900,"Brattleboro town, Windham County, Vermont",1820,2017,town
5002507900,"Brattleboro town, Windham County, Vermont",1830,2141,town
5002507900,"Brattleboro town, Windham County, Vermont",1840,2624,town
5002507900,"Brattleboro town, Windham County, Vermont",1850,3816,town
5002507900,"Brattleboro town, Windham County, Vermont",1860,3855,town
5002507900,"Brattleboro town, Windham County, Vermont",1870,4933,town
5002507900,"Brattleboro town, Windham County, Vermont",1880,5880,town
5002507900,"Brattleboro town, Windham County, Vermont",1890,6862,town
5002507900,"Brattleboro town, Windham County, Vermont",1900,6640,town
5002507900,"Brattleboro town, Windham County, Vermont",1910,7541,town
5002507900,"Brattleboro town, Windham County, Vermont",1920,8332,town
5002507900,"Brattleboro town, Windham County, Vermont",1930,9816,town
5002507900,"Brattleboro town, Windham County, Vermont",1940,10983,town
5002507900,"Brattleboro town, Windham County, Vermont",1950,11522,town
5002507900,"Brattleboro town, Windham County, Vermont",1960,11734,town
5002507900,"Brattleboro town, Windham County, Vermont",1970,12239,town
5002507900,"Brattleboro town, Windham County, Vermont",1980,11886,town
5002507900,"Brattleboro town, Windham County, Vermont",1990,12241,town
5002507900,"Brattleboro town, Windham County, Vermont",2000,12005,town
5002507900,"Brattleboro town, Windham County, Vermont",2010,12046,town
5002507900,"Brattleboro town, Windham County, Vermont",2020,12184,town
5002708275,"Bridgewater town, Windsor County, Vermont",1791,293,town
5002708275,"Bridgewater town, Windsor County, Vermont",1800,781,town
5002708275,"Bridgewater town, Windsor County, Vermont",1810,1154,town
5002708275,"Bridgewater town, Windsor County, Vermont",1820,1125,town
5002708275,"Bridgewater town, Windsor County, Vermont",1830,1311,town
5002708275,"Bridgewater town, Windsor County, Vermont",1840,1363,town
5002708275,"Bridgewater town, Windsor County, Vermont",1850,1311,town
5002708275,"Bridgewater town, Windsor County, Vermont",1860,1292,town
5002708275,"Bridgewater town, Windsor County, Vermont",1870,1141,town
5002708275,"Bridgewater town, Windsor County, Vermont",1880,1084,town
5002708275,"Bridgewater town, Windsor County, Vermont",1890,1124,town
5002708275,"Bridgewater town, Windsor County, Vermont",1900,972,town
5002708275,"Bridgewater town, Windsor County, Vermont",1910,874,town
5002708275,"Bridgewater town, Windsor County, Vermont",1920,808,town
5002708275,"Bridgewater town, Windsor County, Vermont",1930,741,town
5002708275,"Bridgewater town, Windsor County, Vermont",1940,695,town
5002708275,"Bridgewater town, Windsor County, Vermont",1950,903,town
5002708275,"Bridgewater town, Windsor County, Vermont",1960,776,town
5002708275,"Bridgewater town, Windsor County, Vermont",1970,783,town
5002708275,"Bridgewater town, Windsor County, Vermont",1980,867,town
5002708275,"Bridgewater town, Windsor County, Vermont",1990,895,town
5002708275,"Bridgewater town, Windsor County, Vermont",2000,980,town
5002708275,"Bridgewater town, Windsor County, Vermont",2010,936,town
5002708275,"Bridgewater town, Windsor County, Vermont",2020,903,town
5000108575,"Bridport town, Addison County, Vermont",1791,450,town
5000108575,"Bridport town, Addison County, Vermont",1800,1124,town
5000108575,"Bridport town, Addison County, Vermont",1810,1520,town
5000108575,"Bridport town, Addison County, Vermont",1820,1511,town
